Vendor ID	Vendor	Factory ID	Factory Name	Factory Status	Factory Address 1	Factory Address 2	Factory City	Factory State-province	Factory Country	Activity Type	S: Date	Rating	Transparency
65823	Lee & Co. Ltd. (AGSK)	2252	PT. L & B Indonesia	Active	Kp Sundawenang Rt 30/Rw 12 Desa Sunda  Wenang Kabupaten Parungkuda Kabupaten		Sukabumi	West Java	Indonesia	X_Annual AGS Sammy Yu	8/4/2016	B	2
65823	Lee & Co. Ltd. (AGSK)	1927	PT. Leaders World	Active	KP Momonot RT. 01/RW. 11  DS Tlajung Udik Kec Gunung Putri Kab Bogor		Bogor	West Java	Indonesia	X_Annual AGS Sammy Yu	12/29/2016	C	1
65823	Lee & Co. Ltd. (AGSK)	5093	PT. Sabena Cipta	Active	JL Raya Narogong Km 7	Rt 001 Rw 005 Kel Bojong Menteng Kec Rawa Lumbu	Bekasi	West Java	Indonesia	Annual ELEVATE	7/14/2017	C	1
65823	Lee & Co. Ltd. (AGSK)	3228	"SS Vina Co.,Ltd"	Active	"1/182 Hoa Lan 2, Thuan Giao Ward"	Thuan An Town	-	Binh Duong	Vietnam	X_Annual AGS Sammy Yu	1/16/2017	B	1
5223	Leebe Apparel - Dressbarn	5319	Takson Hue Company Limited	Active	Lot K2 Phu Industrial Zone	Phu Bai Ward	Huing Thuy Town	Thua Thein Hue	Vietnam	Initial AGS Lisa Hou	12/27/2016	C	2
5204	Leg Resource Inc - Dressbarn	3666	"Zhejiang Yingqier Knitting Co., Ltd."	Active	Caota Industrial Garden Zone		Zhuji	Zhejiang	China	Follow-up 1 ELEVATE	4/5/2016	C	2
78351	LF Products - Justice	4240	"Bath Concept Cosmetics (Dongguan) Co., Ltd."	Active	Dushang Industrial Zone	"DaFen, WanJiang District"	Dongguan	Guangdong	China	Follow-up 1 ELEVATE	5/17/2017	C	1
78351	LF Products - Justice	3596	"Deqing Changjian Textile Co.,Ltd"	Active	"Dabaidi Shangwen COUNTRY,"	"CHENGSHAN COUNTRY,WUKANG TOWEN"	Deqing	Zhejiang	China	Annual AGS Lisa Hou	5/4/2017	C	1
78351	LF Products - Justice	5173	"Dongguan Mei Ya Cosmetics Co., Ltd."	Active	"B Building No.13 Xinhu Industrial Area, Qiaolong Road, Dengwu Village, Qiaotou Town"		Dongguan	Guangdong	China	Follow-up 1 ELEVATE	10/26/2016	C	1
78351	LF Products - Justice	2458	Gang Hong Industry Co Ltd	Active	"The second floor No. 2 building,"	"Fangbian Industrial Park, Tongsha, Dongcheng District"	Dongguan	Guangdong	China	Annual AGS Lisa Hou	6/29/2017	B	1
78351	LF Products - Justice	2529	"Hangzhou Hongda Caps Co., Ltd"	Active	"No.123 Jincheng Street,"	"Panban, Jingshan Town, Yuhang District"	Hangzhou	Zhejiang	China	Annual ELEVATE	3/1/2017	C	1
78351	LF Products - Justice	2445	"Hangzhou Yutu Knitting Co., Ltd."	Active	"Long Fu Road 318, Heng Cun Town, Tong Lu County"		Hangzhou	Zhejiang	China	Annual ELEVATE	5/24/2017	C	1
78351	LF Products - Justice	5034	"Jiashan JSL Case & Bag Co., LTD"	Active	Building 1~3 No.86 Fengli Road Dayun Town Jiashan		Jiaxing	Zhejiang	China	Initial ELEVATE	5/9/2016	D	1
78351	LF Products - Justice	5403	"Jiaxing Shengyuan Knitting Co., Ltd."	Active	NO.199  Chaohui Road	Nanhu Economic Area Jiaxing	Jiaxing	Zhejiang	China	Initial AGS Lisa Hou	4/28/2017	C	1
78351	LF Products - Justice	2372	Ni Hau Industrial Co. Ltd.	Active	"No.15, Alley 125, Lane 318, Section 2"	An-Ho Road	Tainan		Taiwan	Annual AGS Leah Socker	6/20/2017	A	1
78351	LF Products - Justice	5286	"Pinghu Haisheng Suitcase Co., Ltd."	Active	NO.1388 Xingping 1 Road	Pinghu Economic Development Zone	Pinghu	Zhejiang	China	Initial AGS Lisa Hou	5/5/2017	C	1
78351	LF Products - Justice	5423	"Shuyang Aoqi Shoes Co., Ltd."	Active	"No. 4 Shangyu Road, Shuyang Industry Area,Shuyang county"		Suqian	Jiangsu	China	Initial ELEVATE	5/16/2017	D	2
78351	LF Products - Justice	3568	"Wuxi Zezhong Knitting & Textile Co., Ltd."	Active	"NO.5 Xiaguang Road, Qiaoqi Industrial Park, Jiangyin,"		Wuxi	Jiangsu	China	Follow-up 1 ELEVATE	11/11/2016	C	1
78351	LF Products - Justice	3111	"Yangzhou Dongsheng Handicraft Products Co.,Ltd"	Active	"Industrial Zone, Fangxiang Town, Hanjiang Area"		Yangzhou	Jinagsu	China	Initial ELEVATE	6/22/2017	C	1
78351	LF Products - Justice	5022	"Zhuji Buxin Socks Co., Ltd."	Active	No. 319 Yongping East Road	Datang Town	Zhuji	Zhejiang	China	Follow-up 1 ELEVATE	2/28/2017	C	1
906	Linea Pelle Inc - Lane Bryant	4043	"Dongguan Champion Metal Leatherware Co.,Ltd"	Active	Huan Cun Dong Lu 13&13-1#	"Jin Xia, Chang An"	Dongguan	Guangdong	China	Annual AGS Leah Socker	6/14/2017	D	4
906	Linea Pelle Inc - Lane Bryant	5383	Zhejiang Jiahao Belt Co Ltd	Active	6F No 441 Shuyuan Road Baiyun Street		Dongyang	Zhejiang	China	Initial BSI	5/2/2017	~Empty	1
141859	Liu Sun Enterprises Inc. (AGSHK)	4610	Shanghai Liu Sun Enterprise Ltd	Active	10581 XIN GE ROAD	"EIN QIAO TOWN, SONG JIANG DISTRICT"	Shanghai		China	Follow-up 2  AGS Lisa Hou	6/29/2017	D	4
5291	LJP INTERNATIONAL - Dressbarn	3584	"Kaierjia Shoes Co., Ltd."	Active	Longhu Dongsheng Industrial Area		Chaozhou	Guangdong	China	Follow-up 1 AGS Carly Graves	3/17/2016	B	1
5317	London Times: Div of Maggy London International - Dressbarn	4302	Hung Yen Garment Corporation - JSC	Active	No.8 Bach Dang Street	Minh Khai Ward	(none)	Hung Yen Province	Vietnam	Annual ELEVATE	3/30/2017	D	4
5317	London Times: Div of Maggy London International - Dressbarn	3732	"Namyang Delta Co., Ltd"	Active	"Plot Xn2-3, Dai An Eapansion Industrial Zone"		Hai Duong	Hai Duong	Vietnam	Annual AGS Leah Socker	5/4/2017	A	1
5317	London Times: Div of Maggy London International - Dressbarn	4996	Timex Garments Ltd.	Active	390 Ganemulla Rd.		Kadawatha	Western Province	Sri Lanka	Initial ELEVATE	5/6/2016	B	1
5317	London Times: Div of Maggy London International - Dressbarn	4994	Timex Garments Ltd. - Unit 10	Active	Lot # 4 Export Processing Zone		Mawathagama	North Western Province	Sri Lanka	Initial ELEVATE	12/28/2016	C	1
13374	"Longevity Brands, LLC - Catherines"	4889	Hung Long Garment & Service Joint Stock Company	Active	"Km 24,Highway No 5A,"	"Di Su Commune, My Hao District"	Hung Yen		Vietnam	Follow-up 1 ELEVATE	8/17/2016	C	1
13374	"Longevity Brands, LLC - Catherines"	1684	"Lan Hanh Manufacturing Trading Service Co., Ltd."	Active	"Tan Long Quarter, Tan Dong Heip Ward"		Di An	Binh Duong	Vietnam	Initial AGS Leah Socker	5/16/2017	D	4
13374	"Longevity Brands, LLC-Lane Bryant"	4889	Hung Long Garment & Service Joint Stock Company	Active	"Km 24,Highway No 5A,"	"Di Su Commune, My Hao District"	Hung Yen		Vietnam	Follow-up 1 ELEVATE	8/17/2016	C	1
4255	LUX Accessories - dressbarn	3332	Yiwu Banshan Fashion Jewelry	Active	NO 5 Bldg NO 377 Wangdao RD		Yiwu	Zhejiang	China	Initial ELEVATE	4/27/2015	B	1
4255	LUX Accessories - dressbarn	3339	Yiwu Shangspace Co. Ltd.	Active	"Special industrial area, Houzhai"		Yiwu	Zhejiang	China	Follow-up 1 ELEVATE	4/7/2015	B	1
70278	Lux Accessories - Justice	3332	Yiwu Banshan Fashion Jewelry	Active	NO 5 Bldg NO 377 Wangdao RD		Yiwu	Zhejiang	China	Initial ELEVATE	4/27/2015	B	1
70278	Lux Accessories - Justice	3339	Yiwu Shangspace Co. Ltd.	Active	"Special industrial area, Houzhai"		Yiwu	Zhejiang	China	Follow-up 1 ELEVATE	4/7/2015	B	1
72177	Lux Accessories - Maurices	3332	Yiwu Banshan Fashion Jewelry	Active	NO 5 Bldg NO 377 Wangdao RD		Yiwu	Zhejiang	China	Initial ELEVATE	4/27/2015	B	1
72177	Lux Accessories - Maurices	3339	Yiwu Shangspace Co. Ltd.	Active	"Special industrial area, Houzhai"		Yiwu	Zhejiang	China	Follow-up 1 ELEVATE	4/7/2015	B	1
13300	Lydell Jewelry Design Studio LLC - Lane Bryant	3117	Qingdao Tongfei Jewelry Co. Ltd	Active	"556 Yinhe Road, Qianguzhen Community, Xiazhuang Street, Chengyang District"		Qingdao	Shandong	China	Follow-up 1 ELEVATE	3/6/2015	C	2
13323	Lysse Partners LLC - Lane Bryant	4594	"Zhejiang Hejun Garment Co., Ltd"	Active	No. 18 Rong Ma Road	Zhuji Economic Development Zone	Zhuji	zhejiang	China	Follow-up 1 ELEVATE	10/14/2016	C	1
70319	M&G Partners LLP dba Fashion Angels Enterprises - Justice	4240	"Bath Concept Cosmetics (Dongguan) Co., Ltd."	Active	Dushang Industrial Zone	"DaFen, WanJiang District"	Dongguan	Guangdong	China	Follow-up 1 ELEVATE	5/17/2017	C	1
70319	M&G Partners LLP dba Fashion Angels Enterprises - Justice	5173	"Dongguan Mei Ya Cosmetics Co., Ltd."	Active	"B Building No.13 Xinhu Industrial Area, Qiaolong Road, Dengwu Village, Qiaotou Town"		Dongguan	Guangdong	China	Follow-up 1 ELEVATE	10/26/2016	C	1
70319	M&G Partners LLP dba Fashion Angels Enterprises - Justice	2088	Jing Yang Fashion	Active	"Liansing Industrial Park, Xiajie Village, Qishi Town"		Dongguan	Guangdong	China	Initial ELEVATE	8/4/2015	B	1
91195	"M.Hidary & Co., Inc. - Justice"	5444	"Suqian Hongyun Garment Co.,Ltd"	Active	"Minqu(east) Road, Sanchuang Industrial Park, Sucheng Economic Development Zone"		Suqian	Jiangsu	China	Initial ELEVATE	5/16/2017	B	1
5509	Majco Apparel Inc - Dressbarn	5198	"Haining Shuntian Apparel Co., Ltd."	Active	"33 Xinjiang Road, Changan Town"		Jiaxing	Zhejiang	China	Initial ELEVATE	9/12/2016	D	2
5509	Majco Apparel Inc - Dressbarn	4527	I Fashion S De Rl De CV	Active	BLVD AGUA AZUL#7025	COLONIA OBRERA	TIJUANA	BAJA CALIFORNIA	Mexico	Annual BSI	7/19/2017	~Empty	1
5509	Majco Apparel Inc - Dressbarn	5197	"Jiaxing Jinghe Garments Co., Ltd."	Active	No. 381 Dade Road		Jiaxing	Zhejiang	China	Follow-up 1 AGS Lisa Hou	3/6/2017	D	4
5509	Majco Apparel Inc - Dressbarn	5196	Kiangtex Company Limited	Active	46 Hollinger Roaf		East York	Ontario	Canada	Initial ELEVATE	9/29/2016	C	1
5509	Majco Apparel Inc - Dressbarn	5201	Les Modes Psoli	Active	1208 Jules Poitras		Saint Laurent	Quebec	Canada	Initial ELEVATE	9/30/2016	D	1
63517	Majco Apparel Inc - Maurices	5198	"Haining Shuntian Apparel Co., Ltd."	Active	"33 Xinjiang Road, Changan Town"		Jiaxing	Zhejiang	China	Initial ELEVATE	9/12/2016	D	2
63517	Majco Apparel Inc - Maurices	4527	I Fashion S De Rl De CV	Active	BLVD AGUA AZUL#7025	COLONIA OBRERA	TIJUANA	BAJA CALIFORNIA	Mexico	Annual BSI	7/19/2017	~Empty	1
63517	Majco Apparel Inc - Maurices	5197	"Jiaxing Jinghe Garments Co., Ltd."	Active	No. 381 Dade Road		Jiaxing	Zhejiang	China	Follow-up 1 AGS Lisa Hou	3/6/2017	D	4
63517	Majco Apparel Inc - Maurices	5196	Kiangtex Company Limited	Active	46 Hollinger Roaf		East York	Ontario	Canada	Initial ELEVATE	9/29/2016	C	1
63517	Majco Apparel Inc - Maurices	5201	Les Modes Psoli	Active	1208 Jules Poitras		Saint Laurent	Quebec	Canada	Initial ELEVATE	9/30/2016	D	1
63517	Majco Apparel Inc - Maurices	3998	"Ningbo Yongnan Knitting Co.,Ltd."	Active	"East Xiangshan Gang Road Juexi, Xiangshan"		Ningbo	Zhejiang	China	Initial ELEVATE	9/3/2014	C	0
63517	Majco Apparel Inc - Maurices	3998	"Ningbo Yongnan Knitting Co.,Ltd."	Active	"East Xiangshan Gang Road Juexi, Xiangshan"		Ningbo	Zhejiang	China	Initial ELEVATE	9/3/2014	D	4
5394	Malibu Design Group - Catherines	1307	PT. Kido Jaya II	Active	"Jl. Jend. Sudirman, Purwasari"		Kabupaten Karawang	Jawa Barat	Indonesia	Annual AGS Carly Graves	12/30/2016	C	2
5507	Malibu Design Group - Dressbarn	1307	PT. Kido Jaya II	Active	"Jl. Jend. Sudirman, Purwasari"		Kabupaten Karawang	Jawa Barat	Indonesia	Annual AGS Carly Graves	12/30/2016	C	2
84014	Malibu Design Group - Maurices	1307	PT. Kido Jaya II	Active	"Jl. Jend. Sudirman, Purwasari"		Kabupaten Karawang	Jawa Barat	Indonesia	Annual AGS Carly Graves	12/30/2016	C	2
996766	"Manning Trading Co., Inc. - Dressbarn"	3731	"Taizhou Tiansheng Garments Co., Ltd."	Active	No. 8 TaiXiang Road	HaiLing Industrial Zone	Taizhou	Jiangsu	China	Annual BSI	4/14/2016	~Empty	1
91464	MAS US Holdings Inc - Catherines	4674	"Yixing Yidie Knitting Co., Ltd"	Active	"No.1 Yidie Road, Xinjian Town"		Yixing	JiangSu	China	Annual ELEVATE	8/23/2016	C	2
151376	"Mastership International Co., Ltd. - Maurices"	3520	"Dongguan U-Show Shoes. Co., Ltd."	Active	" No. 2 Ciayun East Road, Liaoxia Village, Houjie Town"		Dongguan	Guangdong	China	Follow-up 1 ELEVATE	12/23/2015	C	1
996831	Matrix Clothing Pvt. Ltd. - Dressbarn	4920	Matrix Clothing Pvt Ltd. Unit 4	Active	"Village-Mohammadpur, Khandsa Road"		Gurgaon	Haryana	India	Initial ELEVATE	2/16/2016	B	1
141916	Meridian Ltd. (AGSHK)	4096	PD Clothing & Textiles(Zhongshan) Ltd.	Active	"Gaoping Industrial Zone, Sanjiao Town"		Zhongshan	Guangdong	China	Follow-up 1 AGS Lisa Hou	2/21/2017	C	1
70110	Merit Tat International Limited (AGSHK)	1165	"Gao Yao St. Sarah Gmt Devp Co,Ltd"	Active	"Jan Qiao Industrial Area, Xin Qiao Town"		Gao Yao	Guangdong	China	Annual AGS Lisa Hou	12/21/2016	C	1
70110	Merit Tat International Limited (AGSHK)	1537	Quanzhou St Sarah Garment Industry Co.Ltd	Active	"Qunli Development Area, Zhangban, Huian"		Quanzhou City	Fujian	China	Annual AGS Lisa Hou	5/3/2017	D	1
135078	Merry Link Development(Mco) Ltd. - Maurices	3347	"Hai Feng United Peak Knitting Co., Ltd"	Active	"31 Jui Rd. GuangShan GongLu Bei Ce, Chi’An GongYeQu, ChengDong Zhen,HaiFeng Xian"		ShanWei	GuangDong	China	Annual AGS Lisa Hou	5/23/2017	C	2
87209	Merry Link Development/Pressfield (AGSHK)	3347	"Hai Feng United Peak Knitting Co., Ltd"	Active	"31 Jui Rd. GuangShan GongLu Bei Ce, Chi’An GongYeQu, ChengDong Zhen,HaiFeng Xian"		ShanWei	GuangDong	China	Annual AGS Lisa Hou	5/23/2017	C	2
87209	Merry Link Development/Pressfield (AGSSH)	3347	"Hai Feng United Peak Knitting Co., Ltd"	Active	"31 Jui Rd. GuangShan GongLu Bei Ce, Chi’An GongYeQu, ChengDong Zhen,HaiFeng Xian"		ShanWei	GuangDong	China	Annual AGS Lisa Hou	5/23/2017	C	2
5513	MGF Sourcing - Lane Bryant	1181	Huian Gangyi Knitting Co Ltd	Active	"0001 Dongguan St., Luo Cheng Town, Huian"		Quanzhou	Fujian	China	Annual ELEVATE	8/30/2016	C	1
5513	MGF Sourcing - Lane Bryant	3970	Regina Miracle Int Apparel (Shenzhen) Limited	Active	"Cangyao Ind Est, Yula"		Gongming New District	Shenzhen	China	Annual ELEVATE	9/20/2016	C	1
87556	Mia Global Footwear Limited - Maurices	3537	"Dongguan Golden Glory Shoes Co., Ltd."	Active	Tian Ping Road Houjie Town		Dongguan	Guangdong	China	Annual ELEVATE	6/12/2017	C	1
87556	Mia Global Footwear Limited - Maurices	3584	"Kaierjia Shoes Co., Ltd."	Active	Longhu Dongsheng Industrial Area		Chaozhou	Guangdong	China	Follow-up 1 AGS Carly Graves	3/17/2016	B	1
720	"Mia Shoes, Inc - Maurices"	3537	"Dongguan Golden Glory Shoes Co., Ltd."	Active	Tian Ping Road Houjie Town		Dongguan	Guangdong	China	Annual ELEVATE	6/12/2017	C	1
720	"Mia Shoes, Inc - Maurices"	3584	"Kaierjia Shoes Co., Ltd."	Active	Longhu Dongsheng Industrial Area		Chaozhou	Guangdong	China	Follow-up 1 AGS Carly Graves	3/17/2016	B	1
720	"Mia Shoes, Inc. - Justice"	3537	"Dongguan Golden Glory Shoes Co., Ltd."	Active	Tian Ping Road Houjie Town		Dongguan	Guangdong	China	Annual ELEVATE	6/12/2017	C	1
720	"Mia Shoes, Inc. - Justice"	3584	"Kaierjia Shoes Co., Ltd."	Active	Longhu Dongsheng Industrial Area		Chaozhou	Guangdong	China	Follow-up 1 AGS Carly Graves	3/17/2016	B	1
720	"Mia Shoes, Inc. - Justice"	2685	"Putian City Hanjiang District Zhangsheng Shoes co., LTD"	Active	"Xinfeng Village, Wutang Town,Hanjiang District Putian City"		Putian	Fujian	China	Initial AGS Lisa Hou	8/10/2016	B	1
720	"Mia Shoes, Inc. - Justice"	2673	Putian Hanjiang Yifeng Footwear Industrial Co. Ltd	Active	Dongting Minying Development Area	Hanjiang District	Putian	Fujian	China	Initial AGS Carly Graves	7/11/2017	B	1
720	"Mia Shoes, Inc. - Justice"	2322	"Putian Newsun Footwear & Clothing Co., Ltd"	Active	"Liyuan Industrial Area, Lihan Road"	Licheng Borough	Putian	Fujian	China	Follow-up 1 ELEVATE	9/5/2016	C	1
720	"Mia Shoes, Inc. - Justice"	4080	"Putian Shuangmei Footwear Co., Ltd"	Active	"Duotou Village, Hansan Road"	"Sanjiangkou Town, Hanjiang District"	Putian	Fujian	China	Annual ELEVATE	5/11/2016	B	1
720	"Mia Shoes, Inc. - Justice"	3426	Putian Yongxin Footwear Co Ltd	Active	"Huangshi Industrial Zone,"	"Huangshi Town, Licheng District"	Putian	Fujian	China	Annual ELEVATE	11/8/2016	B	1
720	"Mia Shoes, Inc. - Justice"	4769	"Zhejiang Jintaifeng Shoes Co., Ltd"	Active	"No. 19 Project 3, China Shoes' Capital"		Wenzhou	Zhejiang	China	Initial Sumerra	10/27/2015	~Empty	1
5733	Michar LLC - Dressbarn	4953	"Dongguan Kong Hing Knitting Garment Co., Ltd"	Active	"2nd Industrail Zone, Dazhou Community"	Qiaotou Town	Dongguan	Guangdong	China	Initial ELEVATE	4/8/2016	D	4
5735	Michelin Star Inc. - Dressbarn	4596	"Yangzhou Yiming Dianli Qicai Co., Ltd."	Active	"No. 1, Qingzhen Road, uizu Xiang, Lingtang Town, Gaoyou City, Beijiao"		Yangzhou	Jiangsu	China	Initial AGS Lisa Hou	5/17/2016	F	2
156012	"Michelle International Co., Ltd. (AGSHK)"	5341	"Michelle Vietnam International Sewing Co., Ltd"	Active	"Thang Loi Hamlet, An Hung,"	An Duong District	Hai Phong	Hai Phong	Vietnam	Initial AGS Lisa Hou	2/7/2017	C	2
996829	Millennium Co. Ltd. - Dressbarn	5393	He Nan Jiu Hong Footwear Co Ltd	Active	No 2 Road Industrial Park Fugou County		Zhoukou	Henan	China	Initial AGS Carly Graves	4/25/2017	B	1
996829	Millennium Co. Ltd. - Dressbarn	3426	Putian Yongxin Footwear Co Ltd	Active	"Huangshi Industrial Zone,"	"Huangshi Town, Licheng District"	Putian	Fujian	China	Annual ELEVATE	11/8/2016	B	1
996829	Millennium Co. Ltd. - Dressbarn	2304	"Zhi Xin Shoes Co.,Ltd"	Active	"#7 Eastern Road, Chen Wu"		Dongguan	Guangdong	China	Annual ELEVATE	6/15/2017	F	1
5736	Milliore Fashion Inc - Dressbarn	3494	PT. Sam Kyung Jaya Garments	Active	"Jl. Ptp Ngobo, Rt 01/Rw 01, Dusun Krajan, Desa Wringinputih, Kec. Bergas"		Kab. Semarang	Central Java	Indonesia	Annual AGS Leah Socker	2/27/2017	B	1
91420	Miss Sportswear - Justice	5281	Long River Fashion	Active	3301 Queens Blvd.		Long Island City		USA	Initial ELEVATE	12/9/2016	C	1
9045	MMR  -  Dressbarn	3832	Apple Fashion Co. Ltd	Active	"#9A, Lot 5, TTN 25 Street, Tan Thoi Nhat Ward, District 12"		Ho Chi Minh		Vietnam	Annual ELEVATE	7/11/2017	C	1
9045	MMR  -  Dressbarn	3833	"Kos-Vi Apparel Co., Ltd"	Active	Phuoc Thai Hamlet		Long Thanh District	Dong Nai	Vietnam	Follow-up 1 AGS Leah Socker	6/3/2016	D	4
91237	"Moda Aaron Co., Ltd (AGSHK)"	4135	"Qingdao Moda Jewelry Co., Ltd."	Active	Dong Liu Ting Gong Ye Yuan	"Li Yang Lu Nan, Cheng Yang-Qu"	Qingdao	Shandong	China	Initial ELEVATE	7/2/2014	B	1
91237	"Moda Aaron Co., Ltd (AGSHK)"	4135	"Qingdao Moda Jewelry Co., Ltd."	Active	Dong Liu Ting Gong Ye Yuan	"Li Yang Lu Nan, Cheng Yang-Qu"	Qingdao	Shandong	China	Initial ELEVATE	7/2/2014	C	0
996478	Moda Shoe Ltd - Dressbarn	2322	"Putian Newsun Footwear & Clothing Co., Ltd"	Active	"Liyuan Industrial Area, Lihan Road"	Licheng Borough	Putian	Fujian	China	Follow-up 1 ELEVATE	9/5/2016	C	1
5779	Modes Corwik Inc. - Dressbarn	5126	"Zhangjiagang Unitex Co., Ltd."	Active	"No.390 Yongjin Road, MiaoQiao, Tangqiao Town"		ZhangJiaGang	JiangSu	China	Follow-up 1 ELEVATE	11/24/2016	C	2
134051	Molax Trading Co. Ltd. (AGSK)	1300	PT Amos Indah Indonesia	Active	Jl. Jawa I Blok C-18 KBN Suka Pura Cilincing		Jakarta		Indonesia	X_Annual AGS Sammy Yu	12/28/2016	C	1
134051	Molax Trading Co. Ltd. (AGSK)	3842	PT. Minu Garment Sukses	Active	KP. Bojong Larang Rt 09/04 Ds.Pandokkaso Landeuh Kec.	Parungkuda	Sukabumi	West Java	Indonesia	Annual ELEVATE	6/8/2017	C	2
134051	Molax Trading Co. Ltd. (AGSK)	1283	PT. Molax International	Active	Jl.Jawa IX Blok C-13 KBN		Cakung	Jakarta	Indonesia	Annual AGS Carly Graves	5/9/2017	C	2
5791	Mondani Handbags - Dressbarn	3729	"Capital Design Group Co, Ltd"	Active	"6 Bldg, 18 Pidu Road, Leather Industrial Zone"		Haining	Zhejiang	China	Follow-up 1 ELEVATE	7/6/2015	D	4
91394	Mondani Handbags & Accessories Inc - Lane Bryant	3729	"Capital Design Group Co, Ltd"	Active	"6 Bldg, 18 Pidu Road, Leather Industrial Zone"		Haining	Zhejiang	China	Follow-up 1 ELEVATE	7/6/2015	D	4
13337	Motives Far East Limited - Lane Bryant	4600	Thao Minh	Active	"2977/11 1a National Road,Tan Thoi Nhat Ward,District 12"		Ho Chi Minh		Vietnam	Follow-up 1 ELEVATE	2/22/2016	C	1
157609	Mutual Bond International (HK) Ltd. (AGSSH)	5220	"Yancheng Aokai Arts and Crafts Co., Ltd."	Active	NR 99 South Dongting Road		Dongtai	Jiangsu	China	Initial AGS Lisa Hou	9/20/2016	D	2
996775	"Namyang International Co., Ltd - Dressbarn"	3732	"Namyang Delta Co., Ltd"	Active	"Plot Xn2-3, Dai An Eapansion Industrial Zone"		Hai Duong	Hai Duong	Vietnam	Annual AGS Leah Socker	5/4/2017	A	1
85528	"Namyang International Co., Ltd (AGSHK)"	4519	"NamYang International Vietnam Co., Ltd"	Active	"120/1 Amata IZ, Long Binh Ward"		Bien Hoa	Ho Chi Minh	Vietnam	Annual ELEVATE	1/18/2017	B	1
85528	"Namyang International Co., Ltd (AGSHK)"	3329	"Namyang Songmay Co., Ltd"	Active	"PLOT B1. R#6, SONGMAY INDUSTRIAL PARK"		TRANG BOM	DONG NAI	Vietnam	Follow-up 1 ELEVATE	1/29/2016	A	1
73275	Natural Products (NPW) - Justice	2372	Ni Hau Industrial Co. Ltd.	Active	"No.15, Alley 125, Lane 318, Section 2"	An-Ho Road	Tainan		Taiwan	Annual AGS Leah Socker	6/20/2017	A	1
73275	Natural Products (NPW) - Justice	5298	"Shenzhen Pengchi Printing Co.,LTD"	Active	"C Building , Li heng long Industrial Zone"	"Plants Road, Nanyue Community Longgang District"	Shenzhen	Guangdong	China	Initial ELEVATE	1/9/2017	D	4
5998	"New Direction  Sport, Inc. - Dressbarn"	4521	Surya Fashioncrafts Pvt.Ltd.	Active	"Plot No.253 , Udyog Vihar"		Gurgaon	Haryana	India	Annual ELEVATE	7/16/2015	D	4
161282	New Keen Asia Limited (AGSHK)	5313	World Tak Garment Factory LTD	Active	NO. 3 & 5 Hui Yi Street	Tin Hang Industial	Dongguan	Guangdong	China	X_Initial AGS Sammy Yu	12/19/2016	C	1
166485	Newsaga Fashion Inc. - Maurices	4324	"Jiangsu Jiede Textile & Garment Co., Ltd"	Active	"RD Beihai, Binghai Industry Zone"	 Qidong Economic Development Area	Nantong	Jiangsu	China	Follow-up 2 ELEVATE	4/26/2016	C	1
79174	Nitin Enterprises - Maurices	3469	"Hangzhou Huasheng Scarves Mgf Co., Ltd."	Active	279 Yangtang Road	Tonglu Town	Hangzhou	Zhejiang	China	Initial ELEVATE	6/15/2017	C	1
TBD	NMNY Group LLC - Dressbarn	3850	"Kyung Rhim Vina Co., Ltd"	Active	"1185 1A National Road, Block 5, Binh Tri Dong B Ward, Binh Tan District"		Ho Chi Minh		Vietnam	Annual AGS Carly Graves	5/22/2017	B	1
TBD	NMNY Group LLC - Dressbarn	3075	Viet My Export Garment Co. Ltd.	Active	"27 Do Van Day, Tan Thoi Nhat Ward"	Hoc Mon District	Hochiminh		Vietnam	Annual AGS Lisa Hou	7/19/2017	C	1
156057	"Nobletex Co., Ltd (AGSSH)"	5361	"Suzhou Bolemei Garments Co., Ltd."	Active	Weitang Town	Xiangcheng District	Suzhou	Jiangsu	China	Initial AGS Lisa Hou	3/15/2017	B	1
12752	Nuance/Java Industries - Catherines	4767	"Jiangyin Jetex Garments Co., Ltd"	Active	No.6 Jing Nan Road Nan Zha Street		Jianyin	Jiangsu	China	Initial ELEVATE	6/21/2017	C	1
12752	Nuance/Java Industries - Catherines	5276	Taizhou Ruihua Garments Co Ltd	Active	Chexing Road	Jiangyan Town	Taizhou	Jiangsu	China	Initial ELEVATE	11/15/2016	C	2
6142	Nuance/Java industries - Dressbarn	4767	"Jiangyin Jetex Garments Co., Ltd"	Active	No.6 Jing Nan Road Nan Zha Street		Jianyin	Jiangsu	China	Initial ELEVATE	6/21/2017	C	1
132784	Nurian International Inc. (AGSK)	3843	UBI Vina 1	Active	"No. 5-7, Lot D1-Tan Thoi Hiep I.Z. Hiep Thanh Ward, Dist 12"		Ho Chi Minh		Vietnam	Annual AGS Lisa Hou	1/12/2017	C	1
132784	Nurian International Inc. (AGSK)	4246	UBI Vina 2	Active	"Lots 6-7-8-9-10-11, E1, Tan thoi hiep I.Z."	"hiep thanh war, dist.12"	Ho Chi Minh		Vietnam	Annual BSI	9/16/2016	~Empty	1
6170	NYC Alliance Group - Dressbarn	1454	Yunfu Fashion Co. Ltd	Active	No. 3 Renmin Road	Gushan Town	Jiangyin	Jiangsu	China	Annual ELEVATE	12/1/2015	C	2
